governorate,week,SIGACT,SIG_1,df,idf,suicide,ied_attack,ied_clear,ied_total,governorate_1,governorate_2
Najaf,2435,0,0,0,0,0,0,0,0,Najaf,Najaf
Najaf,2436,0,0,0,0,0,0,0,0,Najaf,Najaf
Najaf,2437,1,0,0,0,0,0,0,0,Najaf,Najaf
Najaf,2438,0,0,0,0,0,0,0,0,Najaf,Najaf
Najaf,2439,0,0,0,0,0,0,0,0,Najaf,Najaf
Najaf,2440,1,0,0,0,0,1,0,1,Najaf,Najaf
Najaf,2441,2,0,0,0,0,0,1,1,Najaf,Najaf
Najaf,2442,0,0,0,0,0,0,0,0,Najaf,Najaf
Najaf,2443,2,0,0,0,0,2,0,2,Najaf,Najaf
Najaf,2444,0,0,0,0,0,0,0,0,Najaf,Najaf
Najaf,2445,0,0,0,0,0,0,0,0,Najaf,Najaf
Najaf,2446,1,0,0,0,0,0,0,0,Najaf,Najaf
Najaf,2447,7,5,3,0,0,0,0,0,Najaf,Najaf
Najaf,2448,1,1,1,0,0,0,0,0,Najaf,Najaf
Najaf,2449,0,0,0,0,0,0,0,0,Najaf,Najaf
Najaf,2450,0,0,0,0,0,0,0,0,Najaf,Najaf
Najaf,2451,1,0,0,0,1,0,0,0,Najaf,Najaf
Najaf,2452,0,0,0,0,0,0,0,0,Najaf,Najaf
Najaf,2453,0,0,0,0,0,0,0,0,Najaf,Najaf
Najaf,2454,0,0,0,0,0,0,0,0,Najaf,Najaf
Najaf,2455,2,2,0,0,0,2,0,2,Najaf,Najaf
Najaf,2456,0,0,0,0,0,0,0,0,Najaf,Najaf
Najaf,2457,0,0,0,0,0,0,0,0,Najaf,Najaf
Najaf,2458,2,0,0,0,0,1,0,1,Najaf,Najaf
Najaf,2459,1,1,0,0,0,1,0,1,Najaf,Najaf
Najaf,2460,3,1,0,0,0,0,0,0,Najaf,Najaf
Najaf,2461,1,0,0,0,0,0,0,0,Najaf,Najaf
Najaf,2462,1,0,0,0,1,0,0,0,Najaf,Najaf
Najaf,2463,2,1,1,0,0,1,0,1,Najaf,Najaf
Najaf,2464,0,0,0,0,0,0,0,0,Najaf,Najaf
Najaf,2465,1,1,1,0,0,0,0,0,Najaf,Najaf
Najaf,2466,1,1,0,0,0,1,0,1,Najaf,Najaf
Najaf,2467,1,0,0,0,0,1,0,1,Najaf,Najaf
Najaf,2468,0,0,0,0,0,0,0,0,Najaf,Najaf
Najaf,2469,0,0,0,0,0,0,0,0,Najaf,Najaf
Najaf,2470,0,0,0,0,0,0,0,0,Najaf,Najaf
Najaf,2471,4,4,3,0,0,0,1,1,Najaf,Najaf
Najaf,2472,0,0,0,0,0,0,0,0,Najaf,Najaf
Najaf,2473,1,1,0,0,0,1,0,1,Najaf,Najaf
Najaf,2474,0,0,0,0,0,0,0,0,Najaf,Najaf
Najaf,2475,1,0,0,0,0,0,0,0,Najaf,Najaf
Najaf,2476,3,0,0,0,0,0,0,0,Najaf,Najaf
Najaf,2477,1,0,0,0,0,0,0,0,Najaf,Najaf
Najaf,2478,2,1,2,0,0,0,0,0,Najaf,Najaf
Najaf,2479,4,0,0,0,0,2,0,2,Najaf,Najaf
Najaf,2480,1,0,0,0,0,0,0,0,Najaf,Najaf
Najaf,2481,0,0,0,0,0,0,0,0,Najaf,Najaf
Najaf,2482,2,1,1,0,0,0,0,0,Najaf,Najaf
Najaf,2483,2,2,0,2,0,0,0,0,Najaf,Najaf
Najaf,2484,0,0,0,0,0,0,0,0,Najaf,Najaf
Najaf,2485,1,1,1,0,0,0,0,0,Najaf,Najaf
Najaf,2486,0,0,0,0,0,0,0,0,Najaf,Najaf
Najaf,2487,2,1,1,0,0,0,0,0,Najaf,Najaf
Najaf,2488,2,0,0,0,0,0,0,0,Najaf,Najaf
Najaf,2489,0,0,0,0,0,0,0,0,Najaf,Najaf
Najaf,2490,2,1,1,0,0,0,0,0,Najaf,Najaf
Najaf,2491,2,1,0,0,0,1,0,1,Najaf,Najaf
Najaf,2492,1,0,0,0,0,0,0,0,Najaf,Najaf
Najaf,2493,4,2,0,0,0,1,0,1,Najaf,Najaf
Najaf,2494,0,0,0,0,0,0,0,0,Najaf,Najaf
Najaf,2495,1,1,0,0,0,0,1,1,Najaf,Najaf
Najaf,2496,0,0,0,0,0,0,0,0,Najaf,Najaf
Najaf,2497,0,0,0,0,0,0,0,0,Najaf,Najaf
Najaf,2498,0,0,0,0,0,0,0,0,Najaf,Najaf
Najaf,2499,0,0,0,0,0,0,0,0,Najaf,Najaf
Najaf,2500,0,0,0,0,0,0,0,0,Najaf,Najaf
Najaf,2501,0,0,0,0,0,0,0,0,Najaf,Najaf
Najaf,2502,0,0,0,0,0,0,0,0,Najaf,Najaf
Najaf,2503,0,0,0,0,0,0,0,0,Najaf,Najaf
Najaf,2504,1,1,0,0,0,0,1,1,Najaf,Najaf
Najaf,2505,0,0,0,0,0,0,0,0,Najaf,Najaf
Najaf,2506,0,0,0,0,0,0,0,0,Najaf,Najaf
Najaf,2507,1,0,0,0,0,0,0,0,Najaf,Najaf
Najaf,2508,1,1,0,1,0,0,0,0,Najaf,Najaf
Najaf,2509,0,0,0,0,0,0,0,0,Najaf,Najaf
Najaf,2510,2,2,1,0,0,1,0,1,Najaf,Najaf
Najaf,2511,1,0,0,0,0,0,0,0,Najaf,Najaf
Najaf,2512,0,0,0,0,0,0,0,0,Najaf,Najaf
Najaf,2513,2,1,0,0,0,1,0,1,Najaf,Najaf
Najaf,2514,0,0,0,0,0,0,0,0,Najaf,Najaf
Najaf,2515,0,0,0,0,0,0,0,0,Najaf,Najaf
Najaf,2516,2,2,0,0,0,1,1,2,Najaf,Najaf
Najaf,2517,2,2,0,0,0,2,0,2,Najaf,Najaf
Najaf,2518,0,0,0,0,0,0,0,0,Najaf,Najaf
Najaf,2519,0,0,0,0,0,0,0,0,Najaf,Najaf
Najaf,2520,0,0,0,0,0,0,0,0,Najaf,Najaf
Najaf,2521,0,0,0,0,0,0,0,0,Najaf,Najaf
Najaf,2522,0,0,0,0,0,0,0,0,Najaf,Najaf
Najaf,2523,0,0,0,0,0,0,0,0,Najaf,Najaf
Najaf,2524,0,0,0,0,0,0,0,0,Najaf,Najaf
Najaf,2525,1,1,0,0,0,1,0,1,Najaf,Najaf
Najaf,2526,0,0,0,0,0,0,0,0,Najaf,Najaf
Najaf,2527,0,0,0,0,0,0,0,0,Najaf,Najaf
Najaf,2528,0,0,0,0,0,0,0,0,Najaf,Najaf
Najaf,2529,0,0,0,0,0,0,0,0,Najaf,Najaf
Najaf,2530,0,0,0,0,0,0,0,0,Najaf,Najaf
Najaf,2531,0,0,0,0,0,0,0,0,Najaf,Najaf
Najaf,2532,0,0,0,0,0,0,0,0,Najaf,Najaf
Najaf,2533,0,0,0,0,0,0,0,0,Najaf,Najaf
Najaf,2534,0,0,0,0,0,0,0,0,Najaf,Najaf
Najaf,2535,0,0,0,0,0,0,0,0,Najaf,Najaf
Najaf,2536,0,0,0,0,0,0,0,0,Najaf,Najaf
Najaf,2537,2,2,0,0,0,0,2,2,Najaf,Najaf
Najaf,2538,2,0,0,0,0,0,0,0,Najaf,Najaf
Najaf,2539,0,0,0,0,0,0,0,0,Najaf,Najaf
Najaf,2540,1,1,0,0,0,1,0,1,Najaf,Najaf
Najaf,2541,0,0,0,0,0,0,0,0,Najaf,Najaf
Najaf,2542,0,0,0,0,0,0,0,0,Najaf,Najaf
Najaf,2543,0,0,0,0,0,0,0,0,Najaf,Najaf
Najaf,2544,0,0,0,0,0,0,0,0,Najaf,Najaf
Najaf,2545,0,0,0,0,0,0,0,0,Najaf,Najaf
Najaf,2546,2,2,0,0,0,1,0,1,Najaf,Najaf
Najaf,2547,1,1,0,0,0,0,1,1,Najaf,Najaf
Najaf,2548,0,0,0,0,0,0,0,0,Najaf,Najaf
Najaf,2549,1,1,0,0,0,0,1,1,Najaf,Najaf
Najaf,2550,0,0,0,0,0,0,0,0,Najaf,Najaf
Najaf,2551,0,0,0,0,0,0,0,0,Najaf,Najaf
Najaf,2552,1,1,0,0,0,0,1,1,Najaf,Najaf
Najaf,2553,2,2,1,0,0,1,0,1,Najaf,Najaf
Najaf,2554,0,0,0,0,0,0,0,0,Najaf,Najaf
Najaf,2555,0,0,0,0,0,0,0,0,Najaf,Najaf
Ninewa,2292,1,1,0,0,0,1,0,1,Ninewa,Ninewa
Ninewa,2293,3,3,1,1,0,1,0,1,Ninewa,Ninewa
Ninewa,2294,14,14,8,2,0,2,0,2,Ninewa,Ninewa
Ninewa,2295,22,22,15,3,0,4,0,4,Ninewa,Ninewa
Ninewa,2296,14,14,7,1,0,6,0,6,Ninewa,Ninewa
Ninewa,2297,15,15,10,1,0,4,0,4,Ninewa,Ninewa
Ninewa,2298,20,20,13,1,0,5,1,6,Ninewa,Ninewa
Ninewa,2299,21,21,12,2,0,7,0,7,Ninewa,Ninewa
Ninewa,2300,21,21,14,2,0,4,1,5,Ninewa,Ninewa
Ninewa,2301,23,23,10,2,0,9,2,11,Ninewa,Ninewa
Ninewa,2302,43,43,20,15,0,7,1,8,Ninewa,Ninewa
Ninewa,2303,21,21,11,1,0,7,2,9,Ninewa,Ninewa
Ninewa,2304,32,32,18,0,0,13,1,14,Ninewa,Ninewa
Ninewa,2305,20,20,6,1,0,9,4,13,Ninewa,Ninewa
Ninewa,2306,29,29,10,1,0,16,2,18,Ninewa,Ninewa
Ninewa,2307,38,38,10,1,0,25,2,27,Ninewa,Ninewa
Ninewa,2308,42,42,10,5,0,25,2,27,Ninewa,Ninewa
Ninewa,2309,26,26,11,1,0,13,1,14,Ninewa,Ninewa
Ninewa,2310,39,39,9,6,0,20,4,24,Ninewa,Ninewa
Ninewa,2311,36,36,14,4,0,16,2,18,Ninewa,Ninewa
Ninewa,2312,34,34,7,2,0,23,2,25,Ninewa,Ninewa
Ninewa,2313,35,35,12,1,0,21,1,22,Ninewa,Ninewa
Ninewa,2314,25,25,8,2,0,14,1,15,Ninewa,Ninewa
Ninewa,2315,30,30,14,5,0,8,3,11,Ninewa,Ninewa
Ninewa,2316,33,33,19,0,0,12,2,14,Ninewa,Ninewa
Ninewa,2317,34,34,13,2,0,16,3,19,Ninewa,Ninewa
Ninewa,2318,35,35,17,1,0,13,4,17,Ninewa,Ninewa
Ninewa,2319,34,34,16,1,0,16,1,17,Ninewa,Ninewa
Ninewa,2320,31,31,14,5,0,12,0,12,Ninewa,Ninewa
Ninewa,2321,39,39,12,4,0,22,1,23,Ninewa,Ninewa
Ninewa,2322,48,48,21,5,0,21,1,22,Ninewa,Ninewa
Ninewa,2323,19,19,10,2,0,5,2,7,Ninewa,Ninewa
Ninewa,2324,11,11,3,2,0,3,3,6,Ninewa,Ninewa
Ninewa,2325,0,0,0,0,0,0,0,0,Ninewa,Ninewa
Ninewa,2326,0,0,0,0,0,0,0,0,Ninewa,Ninewa
Ninewa,2327,0,0,0,0,0,0,0,0,Ninewa,Ninewa
Ninewa,2328,7,7,2,0,0,3,0,3,Ninewa,Ninewa
Ninewa,2329,62,62,12,20,0,19,0,19,Ninewa,Ninewa
Ninewa,2330,69,69,18,3,0,18,0,18,Ninewa,Ninewa
Ninewa,2331,63,63,15,3,0,18,0,18,Ninewa,Ninewa
Ninewa,2332,73,73,24,2,0,18,0,18,Ninewa,Ninewa
Ninewa,2333,72,72,38,3,0,8,0,8,Ninewa,Ninewa
Ninewa,2334,42,42,16,0,0,12,0,12,Ninewa,Ninewa
Ninewa,2335,42,42,12,2,0,16,0,16,Ninewa,Ninewa
Ninewa,2336,62,62,22,2,0,22,0,22,Ninewa,Ninewa
Ninewa,2337,71,71,20,1,0,36,0,36,Ninewa,Ninewa
Ninewa,2338,73,73,23,2,0,32,0,32,Ninewa,Ninewa
Ninewa,2339,72,72,33,1,0,25,0,25,Ninewa,Ninewa
Ninewa,2340,72,72,35,4,0,17,0,17,Ninewa,Ninewa
Ninewa,2341,69,69,35,1,0,21,0,21,Ninewa,Ninewa
Ninewa,2342,100,100,47,3,0,32,0,32,Ninewa,Ninewa
Ninewa,2343,71,71,33,0,0,26,0,26,Ninewa,Ninewa
Ninewa,2344,82,82,33,0,0,34,0,34,Ninewa,Ninewa
Ninewa,2345,74,74,37,1,0,28,0,28,Ninewa,Ninewa
Ninewa,2346,87,87,41,0,0,34,0,34,Ninewa,Ninewa
Ninewa,2347,93,93,48,0,0,31,0,31,Ninewa,Ninewa
Ninewa,2348,94,94,48,0,0,31,0,31,Ninewa,Ninewa
Ninewa,2349,103,103,59,0,1,36,0,36,Ninewa,Ninewa
Ninewa,2350,83,83,38,0,0,33,0,33,Ninewa,Ninewa
Ninewa,2351,73,73,34,0,0,36,0,36,Ninewa,Ninewa
Ninewa,2352,67,67,18,0,0,42,0,42,Ninewa,Ninewa
Ninewa,2353,67,67,21,1,0,35,0,35,Ninewa,Ninewa
Ninewa,2354,85,85,22,0,0,49,0,49,Ninewa,Ninewa
Ninewa,2355,79,79,26,1,0,36,0,36,Ninewa,Ninewa
Ninewa,2356,72,72,22,1,0,41,0,41,Ninewa,Ninewa
Ninewa,2357,101,101,33,4,0,54,0,54,Ninewa,Ninewa
Ninewa,2358,75,75,27,1,0,36,0,36,Ninewa,Ninewa
Ninewa,2359,51,51,29,1,0,18,0,18,Ninewa,Ninewa
Ninewa,2360,80,80,35,3,0,34,0,34,Ninewa,Ninewa
Ninewa,2361,60,60,21,1,0,27,0,27,Ninewa,Ninewa
Ninewa,2362,74,73,27,6,0,34,0,34,Ninewa,Ninewa
Ninewa,2363,85,84,33,0,0,40,0,40,Ninewa,Ninewa
Ninewa,2364,104,104,49,0,0,47,0,47,Ninewa,Ninewa
Ninewa,2365,91,91,39,0,0,38,0,38,Ninewa,Ninewa
Ninewa,2366,97,96,41,1,0,50,0,50,Ninewa,Ninewa
Ninewa,2367,77,76,40,1,0,28,0,28,Ninewa,Ninewa
Ninewa,2368,55,55,27,0,1,21,0,21,Ninewa,Ninewa
Ninewa,2369,55,55,27,0,1,21,0,21,Ninewa,Ninewa
Ninewa,2370,59,58,27,0,0,23,0,23,Ninewa,Ninewa
Ninewa,2371,66,66,39,0,0,20,0,20,Ninewa,Ninewa
Ninewa,2372,62,62,34,0,0,22,0,22,Ninewa,Ninewa
Ninewa,2373,87,87,50,0,0,28,0,28,Ninewa,Ninewa
Ninewa,2374,76,76,32,0,0,33,0,33,Ninewa,Ninewa
Ninewa,2375,74,73,41,0,0,28,0,28,Ninewa,Ninewa
Ninewa,2376,70,70,33,0,0,36,0,36,Ninewa,Ninewa
Ninewa,2377,54,54,27,0,0,23,0,23,Ninewa,Ninewa
Ninewa,2378,73,73,39,0,1,30,0,30,Ninewa,Ninewa
Ninewa,2379,96,95,51,0,0,35,0,35,Ninewa,Ninewa
Ninewa,2380,78,78,34,0,1,39,0,39,Ninewa,Ninewa
Ninewa,2381,71,71,29,0,0,39,0,39,Ninewa,Ninewa
Ninewa,2382,80,80,49,0,0,24,0,24,Ninewa,Ninewa
Ninewa,2383,54,54,18,0,0,27,0,27,Ninewa,Ninewa
Ninewa,2384,82,82,41,0,0,34,0,34,Ninewa,Ninewa
Ninewa,2385,71,71,42,0,0,25,0,25,Ninewa,Ninewa
Ninewa,2386,75,75,36,0,0,34,0,34,Ninewa,Ninewa
Ninewa,2387,63,62,34,0,0,25,0,25,Ninewa,Ninewa
Ninewa,2388,77,77,42,0,0,29,0,29,Ninewa,Ninewa
Ninewa,2389,10,10,2,0,0,6,0,6,Ninewa,Ninewa
Ninewa,2390,0,0,0,0,0,0,0,0,Ninewa,Ninewa
Ninewa,2391,0,0,0,0,0,0,0,0,Ninewa,Ninewa
Ninewa,2392,70,70,25,0,0,40,0,40,Ninewa,Ninewa
Ninewa,2393,28,28,4,0,0,18,0,18,Ninewa,Ninewa
Ninewa,2394,34,34,7,0,0,24,0,24,Ninewa,Ninewa
Ninewa,2395,50,50,10,0,1,34,0,34,Ninewa,Ninewa
Ninewa,2396,41,41,12,0,0,28,0,28,Ninewa,Ninewa
Ninewa,2397,51,51,20,1,0,23,0,23,Ninewa,Ninewa
Ninewa,2398,33,33,9,0,0,19,0,19,Ninewa,Ninewa
Ninewa,2399,51,51,8,0,1,35,0,35,Ninewa,Ninewa
Ninewa,2400,72,72,15,0,0,44,0,44,Ninewa,Ninewa
Ninewa,2401,70,70,11,0,0,51,0,51,Ninewa,Ninewa
Ninewa,2402,59,59,12,0,0,42,0,42,Ninewa,Ninewa
Ninewa,2403,70,70,18,0,0,47,0,47,Ninewa,Ninewa
Ninewa,2404,90,90,19,0,1,62,0,62,Ninewa,Ninewa
Ninewa,2405,54,54,15,0,0,29,0,29,Ninewa,Ninewa
Ninewa,2406,83,75,12,0,0,50,0,50,Ninewa,Ninewa
Ninewa,2407,89,63,16,0,0,56,0,56,Ninewa,Ninewa
Ninewa,2408,72,49,14,0,0,35,0,35,Ninewa,Ninewa
Ninewa,2409,56,48,11,0,0,35,0,35,Ninewa,Ninewa
Ninewa,2410,64,58,11,0,0,46,0,46,Ninewa,Ninewa
Ninewa,2411,62,55,17,0,0,36,0,36,Ninewa,Ninewa
Ninewa,2412,68,57,20,2,0,36,0,36,Ninewa,Ninewa
Ninewa,2413,80,72,14,1,1,51,0,51,Ninewa,Ninewa
Ninewa,2414,86,63,22,0,0,46,0,46,Ninewa,Ninewa
Ninewa,2415,90,73,15,0,0,56,0,56,Ninewa,Ninewa
Ninewa,2416,76,69,17,0,0,49,0,49,Ninewa,Ninewa
Ninewa,2417,77,68,18,0,0,55,0,55,Ninewa,Ninewa
Ninewa,2418,86,76,22,0,0,56,0,56,Ninewa,Ninewa
Ninewa,2419,89,75,28,0,0,38,0,38,Ninewa,Ninewa
Ninewa,2420,111,96,34,1,0,56,0,56,Ninewa,Ninewa
Ninewa,2421,103,85,28,0,0,49,0,49,Ninewa,Ninewa
Ninewa,2422,87,78,19,0,0,63,0,63,Ninewa,Ninewa
Ninewa,2423,81,68,22,0,0,49,0,49,Ninewa,Ninewa
Ninewa,2424,80,65,30,0,0,44,0,44,Ninewa,Ninewa
Ninewa,2425,81,77,25,0,1,50,0,50,Ninewa,Ninewa
Ninewa,2426,97,86,40,0,0,38,7,45,Ninewa,Ninewa
Ninewa,2427,90,83,18,0,0,45,22,67,Ninewa,Ninewa
Ninewa,2428,85,82,18,2,1,42,17,59,Ninewa,Ninewa
Ninewa,2429,91,80,22,0,1,38,20,58,Ninewa,Ninewa
Ninewa,2430,117,101,26,0,3,43,24,67,Ninewa,Ninewa
Ninewa,2431,118,107,35,0,3,40,22,62,Ninewa,Ninewa
Ninewa,2432,88,78,16,0,1,27,31,58,Ninewa,Ninewa
Ninewa,2433,87,77,30,0,3,21,19,40,Ninewa,Ninewa
Ninewa,2434,70,57,22,0,0,17,20,37,Ninewa,Ninewa
Ninewa,2435,84,67,29,0,1,22,12,34,Ninewa,Ninewa
Ninewa,2436,80,67,22,0,0,33,13,46,Ninewa,Ninewa
Ninewa,2437,121,109,41,0,1,42,22,64,Ninewa,Ninewa
Ninewa,2438,112,88,38,0,3,34,17,51,Ninewa,Ninewa
Ninewa,2439,105,86,18,0,1,38,22,60,Ninewa,Ninewa
Ninewa,2440,117,105,29,0,2,44,27,71,Ninewa,Ninewa
Ninewa,2441,139,106,37,0,0,46,26,72,Ninewa,Ninewa
Ninewa,2442,125,111,27,0,0,48,28,76,Ninewa,Ninewa
Ninewa,2443,82,55,22,0,2,24,13,37,Ninewa,Ninewa
Ninewa,2444,96,85,32,0,0,27,22,49,Ninewa,Ninewa
Ninewa,2445,117,95,36,0,2,36,18,54,Ninewa,Ninewa
Ninewa,2446,107,88,22,0,0,47,20,67,Ninewa,Ninewa
Ninewa,2447,101,92,14,0,1,49,23,72,Ninewa,Ninewa
Ninewa,2448,111,104,21,1,3,47,28,75,Ninewa,Ninewa
Ninewa,2449,120,106,33,0,3,46,22,68,Ninewa,Ninewa
Ninewa,2450,115,108,24,0,1,41,36,77,Ninewa,Ninewa
Ninewa,2451,134,123,31,0,0,63,29,92,Ninewa,Ninewa
Ninewa,2452,135,126,34,0,1,56,31,87,Ninewa,Ninewa
Ninewa,2453,84,76,24,2,1,30,20,50,Ninewa,Ninewa
Ninewa,2454,97,84,31,0,0,27,29,56,Ninewa,Ninewa
Ninewa,2455,122,110,36,0,1,53,19,72,Ninewa,Ninewa
Ninewa,2456,150,125,46,1,1,52,28,80,Ninewa,Ninewa
Ninewa,2457,100,87,31,0,0,33,22,55,Ninewa,Ninewa
Ninewa,2458,109,96,40,2,1,35,18,53,Ninewa,Ninewa
Ninewa,2459,125,106,39,0,1,42,33,75,Ninewa,Ninewa
Ninewa,2460,148,127,43,2,3,57,23,80,Ninewa,Ninewa
Ninewa,2461,107,93,39,0,1,32,23,55,Ninewa,Ninewa
Ninewa,2462,96,86,27,1,0,37,19,56,Ninewa,Ninewa
Ninewa,2463,83,75,17,1,0,35,22,57,Ninewa,Ninewa
Ninewa,2464,108,93,35,0,0,43,18,61,Ninewa,Ninewa
Ninewa,2465,113,104,36,1,0,48,19,67,Ninewa,Ninewa
Ninewa,2466,114,96,30,0,2,43,24,67,Ninewa,Ninewa
Ninewa,2467,110,91,39,0,0,37,21,58,Ninewa,Ninewa
Ninewa,2468,78,67,23,2,0,30,12,42,Ninewa,Ninewa
Ninewa,2469,116,108,35,3,0,54,21,75,Ninewa,Ninewa
Ninewa,2470,99,94,43,2,0,37,17,54,Ninewa,Ninewa
Ninewa,2471,144,126,50,9,1,53,25,78,Ninewa,Ninewa
Ninewa,2472,145,126,54,2,0,50,28,78,Ninewa,Ninewa
Ninewa,2473,141,130,54,3,2,47,27,74,Ninewa,Ninewa
Ninewa,2474,135,120,46,5,1,49,26,75,Ninewa,Ninewa
Ninewa,2475,163,149,54,1,2,65,36,101,Ninewa,Ninewa
Ninewa,2476,115,107,32,3,1,45,31,76,Ninewa,Ninewa
Ninewa,2477,137,120,48,2,1,57,21,78,Ninewa,Ninewa
Ninewa,2478,109,101,39,2,3,39,25,64,Ninewa,Ninewa
Ninewa,2479,108,103,38,9,2,43,16,59,Ninewa,Ninewa
Ninewa,2480,126,116,35,3,1,54,31,85,Ninewa,Ninewa
Ninewa,2481,143,135,34,6,0,54,43,97,Ninewa,Ninewa
Ninewa,2482,233,217,69,4,10,76,62,138,Ninewa,Ninewa
Ninewa,2483,210,208,79,13,1,58,57,115,Ninewa,Ninewa
Ninewa,2484,100,99,39,3,2,26,27,53,Ninewa,Ninewa
Ninewa,2485,98,95,40,4,1,23,27,50,Ninewa,Ninewa
Ninewa,2486,126,119,58,3,1,35,21,56,Ninewa,Ninewa
Ninewa,2487,123,108,36,4,1,42,25,67,Ninewa,Ninewa
Ninewa,2488,134,128,56,0,1,48,20,68,Ninewa,Ninewa
Ninewa,2489,208,196,106,0,0,43,46,89,Ninewa,Ninewa
Ninewa,2490,163,152,52,4,4,49,41,90,Ninewa,Ninewa
Ninewa,2491,186,174,97,0,0,42,33,75,Ninewa,Ninewa
Ninewa,2492,205,190,86,1,0,60,36,96,Ninewa,Ninewa
Ninewa,2493,199,188,79,2,1,50,49,99,Ninewa,Ninewa
Ninewa,2494,123,123,45,2,0,45,27,72,Ninewa,Ninewa
Ninewa,2495,231,223,99,4,1,70,45,115,Ninewa,Ninewa
Ninewa,2496,131,128,61,0,0,35,31,66,Ninewa,Ninewa
Ninewa,2497,148,146,72,0,0,44,25,69,Ninewa,Ninewa
Ninewa,2498,185,185,67,0,0,73,45,118,Ninewa,Ninewa
Ninewa,2499,154,153,60,1,2,51,38,89,Ninewa,Ninewa
Ninewa,2500,184,182,52,3,0,66,60,126,Ninewa,Ninewa
Ninewa,2501,160,156,47,3,0,55,50,105,Ninewa,Ninewa
Ninewa,2502,137,135,53,0,1,45,35,80,Ninewa,Ninewa
Ninewa,2503,155,150,59,0,0,49,39,88,Ninewa,Ninewa
Ninewa,2504,157,146,37,1,1,61,45,106,Ninewa,Ninewa
Ninewa,2505,187,174,67,1,1,58,45,103,Ninewa,Ninewa
Ninewa,2506,164,158,62,4,2,55,33,88,Ninewa,Ninewa
Ninewa,2507,164,150,71,3,0,37,38,75,Ninewa,Ninewa
Ninewa,2508,180,156,74,3,2,47,30,77,Ninewa,Ninewa
Ninewa,2509,158,147,51,3,0,50,41,91,Ninewa,Ninewa
Ninewa,2510,156,144,61,5,1,36,39,75,Ninewa,Ninewa
Ninewa,2511,166,149,63,3,0,43,38,81,Ninewa,Ninewa
Ninewa,2512,161,145,55,2,1,53,32,85,Ninewa,Ninewa
Ninewa,2513,161,152,50,1,0,62,38,100,Ninewa,Ninewa
Ninewa,2514,119,108,44,1,0,36,26,62,Ninewa,Ninewa
Ninewa,2515,62,61,16,0,0,14,30,44,Ninewa,Ninewa
Ninewa,2516,97,91,19,0,0,45,24,69,Ninewa,Ninewa
Ninewa,2517,104,91,21,2,1,43,24,67,Ninewa,Ninewa
Ninewa,2518,83,69,14,0,2,31,21,52,Ninewa,Ninewa
Ninewa,2519,91,76,19,0,1,38,18,56,Ninewa,Ninewa
Ninewa,2520,76,64,18,0,3,28,15,43,Ninewa,Ninewa
Ninewa,2521,75,64,16,0,1,30,17,47,Ninewa,Ninewa
Ninewa,2522,87,74,20,3,0,34,17,51,Ninewa,Ninewa
Ninewa,2523,107,86,23,1,1,44,17,61,Ninewa,Ninewa
Ninewa,2524,100,88,23,1,3,44,19,63,Ninewa,Ninewa
Ninewa,2525,103,92,24,2,1,36,28,64,Ninewa,Ninewa
Ninewa,2526,108,84,25,2,1,40,16,56,Ninewa,Ninewa
Ninewa,2527,94,69,15,1,0,39,14,53,Ninewa,Ninewa
Ninewa,2528,118,99,34,4,0,45,16,61,Ninewa,Ninewa
Ninewa,2529,134,112,34,3,0,44,27,71,Ninewa,Ninewa
Ninewa,2530,134,112,22,2,1,58,25,83,Ninewa,Ninewa
Ninewa,2531,120,112,26,0,2,54,28,82,Ninewa,Ninewa
Ninewa,2532,128,104,29,1,1,48,25,73,Ninewa,Ninewa
Ninewa,2533,126,110,36,1,1,48,23,71,Ninewa,Ninewa
Ninewa,2534,114,102,20,0,0,56,24,80,Ninewa,Ninewa
Ninewa,2535,94,75,24,1,0,36,15,51,Ninewa,Ninewa
Ninewa,2536,91,79,21,0,2,37,19,56,Ninewa,Ninewa
Ninewa,2537,91,77,25,0,0,42,14,56,Ninewa,Ninewa
Ninewa,2538,89,72,18,2,1,43,11,54,Ninewa,Ninewa
Ninewa,2539,67,60,20,0,1,26,13,39,Ninewa,Ninewa
Ninewa,2540,64,52,3,0,2,28,19,47,Ninewa,Ninewa
Ninewa,2541,98,87,15,2,0,40,29,69,Ninewa,Ninewa
Ninewa,2542,58,55,11,0,0,30,13,43,Ninewa,Ninewa
Ninewa,2543,44,40,8,1,5,13,12,25,Ninewa,Ninewa
Ninewa,2544,56,43,9,1,2,18,13,31,Ninewa,Ninewa
Ninewa,2545,61,50,12,0,0,20,13,33,Ninewa,Ninewa
Ninewa,2546,69,62,18,1,1,28,14,42,Ninewa,Ninewa
Ninewa,2547,110,101,12,3,3,52,28,80,Ninewa,Ninewa
Ninewa,2548,70,61,8,0,0,30,24,54,Ninewa,Ninewa
Ninewa,2549,46,43,10,2,1,17,9,26,Ninewa,Ninewa
Ninewa,2550,52,46,4,0,2,24,14,38,Ninewa,Ninewa
Ninewa,2551,54,54,6,0,0,28,18,46,Ninewa,Ninewa
Ninewa,2552,55,54,5,0,0,21,27,48,Ninewa,Ninewa
Ninewa,2553,72,68,16,3,2,32,15,47,Ninewa,Ninewa
Ninewa,2554,55,53,8,0,0,29,14,43,Ninewa,Ninewa
Ninewa,2555,61,57,7,1,0,32,17,49,Ninewa,Ninewa
Qadissiya,2292,0,0,0,0,0,0,0,0,Qadissiya,Qadissiya
